Original URL,GitHub URL,CDNJS/Raw URL,File Size
https://ya-mahdi.net/apps_audio/mahdi_sedghi/salwat_shabanieh_sedghi.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/mahdi_sedghi/salwat_shabanieh_sedghi.mp3,https://cdnjs.cloudflare.com/ajax/libs/mahdi_sedghi/salwat_shabanieh_sedghi.mp3,5.97 MB
https://ya-mahdi.net/apps_audio/mahdi_sedghi/tofigh_altaa.m4a,https://github.com/alihusains/audio/blob/main/apps_audio/mahdi_sedghi/tofigh_altaa.m4a,https://cdnjs.cloudflare.com/ajax/libs/mahdi_sedghi/tofigh_altaa.m4a,0.64 MB
https://ya-mahdi.net/apps_audio/mahdi_sedghi/tofigh_altaa.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/mahdi_sedghi/tofigh_altaa.mp3,https://cdnjs.cloudflare.com/ajax/libs/mahdi_sedghi/tofigh_altaa.mp3,1.26 MB
https://ya-mahdi.net/apps_audio/mahdi_sedghi/ya_ali_ya_azim_sedqi.m4a,https://github.com/alihusains/audio/blob/main/apps_audio/mahdi_sedghi/ya_ali_ya_azim_sedqi.m4a,https://cdnjs.cloudflare.com/ajax/libs/mahdi_sedghi/ya_ali_ya_azim_sedqi.m4a,0.55 MB
https://ya-mahdi.net/apps_audio/mahdi_sedghi/ya_ali_ya_azim_sedqi.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/mahdi_sedghi/ya_ali_ya_azim_sedqi.mp3,https://cdnjs.cloudflare.com/ajax/libs/mahdi_sedghi/ya_ali_ya_azim_sedqi.mp3,2.13 MB
https://ya-mahdi.net/apps_audio/mahdi_sedghi/ya_man_arjo_sedqi.m4a,https://github.com/alihusains/audio/blob/main/apps_audio/mahdi_sedghi/ya_man_arjo_sedqi.m4a,https://cdnjs.cloudflare.com/ajax/libs/mahdi_sedghi/ya_man_arjo_sedqi.m4a,0.63 MB
https://ya-mahdi.net/apps_audio/mahdi_sedghi/ya_man_arjo_sedqi.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/mahdi_sedghi/ya_man_arjo_sedqi.mp3,https://cdnjs.cloudflare.com/ajax/libs/mahdi_sedghi/ya_man_arjo_sedqi.mp3,2.46 MB
https://ya-mahdi.net/apps_audio/mahdi_sedghi/z_amirul_momeneen_sedghi.m4a,https://github.com/alihusains/audio/blob/main/apps_audio/mahdi_sedghi/z_amirul_momeneen_sedghi.m4a,https://cdnjs.cloudflare.com/ajax/libs/mahdi_sedghi/z_amirul_momeneen_sedghi.m4a,0.38 MB
https://ya-mahdi.net/apps_audio/mahdi_sedghi/z_amirul_momeneen_sedghi.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/mahdi_sedghi/z_amirul_momeneen_sedghi.mp3,https://cdnjs.cloudflare.com/ajax/libs/mahdi_sedghi/z_amirul_momeneen_sedghi.mp3,1.48 MB
https://ya-mahdi.net/apps_audio/mahdi_sedghi/z_askari_sedghi.m4a,https://github.com/alihusains/audio/blob/main/apps_audio/mahdi_sedghi/z_askari_sedghi.m4a,https://cdnjs.cloudflare.com/ajax/libs/mahdi_sedghi/z_askari_sedghi.m4a,1.93 MB
https://ya-mahdi.net/apps_audio/mahdi_sedghi/z_askari_sedghi.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/mahdi_sedghi/z_askari_sedghi.mp3,https://cdnjs.cloudflare.com/ajax/libs/mahdi_sedghi/z_askari_sedghi.mp3,7.48 MB
https://ya-mahdi.net/apps_audio/mahdi_sedghi/z_baqir_sedqi.m4a,https://github.com/alihusains/audio/blob/main/apps_audio/mahdi_sedghi/z_baqir_sedqi.m4a,https://cdnjs.cloudflare.com/ajax/libs/mahdi_sedghi/z_baqir_sedqi.m4a,0.58 MB
https://ya-mahdi.net/apps_audio/mahdi_sedghi/z_baqir_sedqi.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/mahdi_sedghi/z_baqir_sedqi.mp3,https://cdnjs.cloudflare.com/ajax/libs/mahdi_sedghi/z_baqir_sedqi.mp3,2.23 MB
https://ya-mahdi.net/apps_audio/mahdi_sedghi/z_hasn_mujtaba_sedghi.m4a,https://github.com/alihusains/audio/blob/main/apps_audio/mahdi_sedghi/z_hasn_mujtaba_sedghi.m4a,https://cdnjs.cloudflare.com/ajax/libs/mahdi_sedghi/z_hasn_mujtaba_sedghi.m4a,0.45 MB
https://ya-mahdi.net/apps_audio/mahdi_sedghi/z_hasn_mujtaba_sedghi.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/mahdi_sedghi/z_hasn_mujtaba_sedghi.mp3,https://cdnjs.cloudflare.com/ajax/libs/mahdi_sedghi/z_hasn_mujtaba_sedghi.mp3,1.75 MB
https://ya-mahdi.net/apps_audio/mahdi_sedghi/z_jawad_sedqi.m4a,https://github.com/alihusains/audio/blob/main/apps_audio/mahdi_sedghi/z_jawad_sedqi.m4a,https://cdnjs.cloudflare.com/ajax/libs/mahdi_sedghi/z_jawad_sedqi.m4a,0.41 MB
https://ya-mahdi.net/apps_audio/mahdi_sedghi/z_jawad_sedqi.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/mahdi_sedghi/z_jawad_sedqi.mp3,https://cdnjs.cloudflare.com/ajax/libs/mahdi_sedghi/z_jawad_sedqi.mp3,1.59 MB
https://ya-mahdi.net/apps_audio/mahdi_sedghi/z_rasool_sedghi.m4a,https://github.com/alihusains/audio/blob/main/apps_audio/mahdi_sedghi/z_rasool_sedghi.m4a,https://cdnjs.cloudflare.com/ajax/libs/mahdi_sedghi/z_rasool_sedghi.m4a,6.75 MB
https://ya-mahdi.net/apps_audio/mahdi_sedghi/z_rasool_sedghi.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/mahdi_sedghi/z_rasool_sedghi.mp3,https://cdnjs.cloudflare.com/ajax/libs/mahdi_sedghi/z_rasool_sedghi.mp3,13.32 MB
https://ya-mahdi.net/apps_audio/mahdi_sedghi/z_reza_sedghi.m4a,https://github.com/alihusains/audio/blob/main/apps_audio/mahdi_sedghi/z_reza_sedghi.m4a,https://cdnjs.cloudflare.com/ajax/libs/mahdi_sedghi/z_reza_sedghi.m4a,3.24 MB
https://ya-mahdi.net/apps_audio/mahdi_sedghi/z_reza_sedghi.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/mahdi_sedghi/z_reza_sedghi.mp3,https://cdnjs.cloudflare.com/ajax/libs/mahdi_sedghi/z_reza_sedghi.mp3,18.99 MB
https://ya-mahdi.net/apps_audio/manzoomeh.m4a,https://github.com/alihusains/audio/blob/main/apps_audio/manzoomeh.m4a,https://cdnjs.cloudflare.com/ajax/libs/manzoomeh.m4a,2.21 MB
https://ya-mahdi.net/apps_audio/manzoomeh.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/manzoomeh.mp3,https://cdnjs.cloudflare.com/ajax/libs/manzoomeh.mp3,4.30 MB
https://ya-mahdi.net/apps_audio/meysam_motiee/ahd_meysam.m4a,https://github.com/alihusains/audio/blob/main/apps_audio/meysam_motiee/ahd_meysam.m4a,https://cdnjs.cloudflare.com/ajax/libs/meysam_motiee/ahd_meysam.m4a,2.12 MB
https://ya-mahdi.net/apps_audio/meysam_motiee/ahd_meysam.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/meysam_motiee/ahd_meysam.mp3,https://cdnjs.cloudflare.com/ajax/libs/meysam_motiee/ahd_meysam.mp3,8.31 MB
https://ya-mahdi.net/apps_audio/meysam_motiee/aleyasin_meysam.m4a,https://github.com/alihusains/audio/blob/main/apps_audio/meysam_motiee/aleyasin_meysam.m4a,https://cdnjs.cloudflare.com/ajax/libs/meysam_motiee/aleyasin_meysam.m4a,6.03 MB
https://ya-mahdi.net/apps_audio/meysam_motiee/aleyasin_meysam.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/meysam_motiee/aleyasin_meysam.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/meysam_motiee/aleyasin_meysam.mp3,23.51 MB
https://ya-mahdi.net/apps_audio/meysam_motiee/alghameh_meysam.m4a,https://github.com/alihusains/audio/blob/main/apps_audio/meysam_motiee/alghameh_meysam.m4a,https://cdnjs.cloudflare.com/ajax/libs/meysam_motiee/alghameh_meysam.m4a,2.42 MB
https://ya-mahdi.net/apps_audio/meysam_motiee/alghameh_meysam.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/meysam_motiee/alghameh_meysam.mp3,https://cdnjs.cloudflare.com/ajax/libs/meysam_motiee/alghameh_meysam.mp3,2.36 MB
https://ya-mahdi.net/apps_audio/meysam_motiee/arafa_meysam.m4a,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/meysam_motiee/arafa_meysam.m4a,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/meysam_motiee/arafa_meysam.m4a,28.59 MB
https://ya-mahdi.net/apps_audio/meysam_motiee/arbaein_meysam.m4a,https://github.com/alihusains/audio/blob/main/apps_audio/meysam_motiee/arbaein_meysam.m4a,https://cdnjs.cloudflare.com/ajax/libs/meysam_motiee/arbaein_meysam.m4a,4.86 MB
https://ya-mahdi.net/apps_audio/meysam_motiee/arbaein_meysam.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/meysam_motiee/arbaein_meysam.mp3,https://cdnjs.cloudflare.com/ajax/libs/meysam_motiee/arbaein_meysam.mp3,18.91 MB
https://ya-mahdi.net/apps_audio/meysam_motiee/ashoura_meysam.m4a,https://github.com/alihusains/audio/blob/main/apps_audio/meysam_motiee/ashoura_meysam.m4a,https://cdnjs.cloudflare.com/ajax/libs/meysam_motiee/ashoura_meysam.m4a,5.80 MB
https://ya-mahdi.net/apps_audio/meysam_motiee/ashoura_meysam.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/meysam_motiee/ashoura_meysam.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/meysam_motiee/ashoura_meysam.mp3,22.61 MB
https://ya-mahdi.net/apps_audio/meysam_motiee/eftetah_meysam.m4a,https://github.com/alihusains/audio/blob/main/apps_audio/meysam_motiee/eftetah_meysam.m4a,https://cdnjs.cloudflare.com/ajax/libs/meysam_motiee/eftetah_meysam.m4a,2.35 MB
https://ya-mahdi.net/apps_audio/meysam_motiee/eftetah_meysam.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/meysam_motiee/eftetah_meysam.mp3,https://cdnjs.cloudflare.com/ajax/libs/meysam_motiee/eftetah_meysam.mp3,9.17 MB
https://ya-mahdi.net/apps_audio/meysam_motiee/haftegi_meysam.m4a,https://github.com/alihusains/audio/blob/main/apps_audio/meysam_motiee/haftegi_meysam.m4a,https://cdnjs.cloudflare.com/ajax/libs/meysam_motiee/haftegi_meysam.m4a,3.17 MB
https://ya-mahdi.net/apps_audio/meysam_motiee/haftegi_meysam.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/meysam_motiee/haftegi_meysam.mp3,https://cdnjs.cloudflare.com/ajax/libs/meysam_motiee/haftegi_meysam.mp3,12.35 MB
https://ya-mahdi.net/apps_audio/meysam_motiee/jameekabire_meysam.m4a,https://github.com/alihusains/audio/blob/main/apps_audio/meysam_motiee/jameekabire_meysam.m4a,https://cdnjs.cloudflare.com/ajax/libs/meysam_motiee/jameekabire_meysam.m4a,12.14 MB
https://ya-mahdi.net/apps_audio/meysam_motiee/jameekabire_meysam.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/meysam_motiee/jameekabire_meysam.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/meysam_motiee/jameekabire_meysam.mp3,47.21 MB
https://ya-mahdi.net/apps_audio/meysam_motiee/joshankabir_meysam.m4a,https://github.com/alihusains/audio/blob/main/apps_audio/meysam_motiee/joshankabir_meysam.m4a,https://cdnjs.cloudflare.com/ajax/libs/meysam_motiee/joshankabir_meysam.m4a,19.54 MB
https://ya-mahdi.net/apps_audio/meysam_motiee/kisa_meysam.m4a,https://github.com/alihusains/audio/blob/main/apps_audio/meysam_motiee/kisa_meysam.m4a,https://cdnjs.cloudflare.com/ajax/libs/meysam_motiee/kisa_meysam.m4a,5.32 MB
https://ya-mahdi.net/apps_audio/meysam_motiee/kisa_meysam.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/meysam_motiee/kisa_meysam.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/meysam_motiee/kisa_meysam.mp3,20.78 MB
https://ya-mahdi.net/apps_audio/meysam_motiee/komeia_meysam.m4a,https://github.com/alihusains/audio/blob/main/apps_audio/meysam_motiee/komeia_meysam.m4a,https://cdnjs.cloudflare.com/ajax/libs/meysam_motiee/komeia_meysam.m4a,14.23 MB
https://ya-mahdi.net/apps_audio/meysam_motiee/mashloul_meysam.m4a,https://github.com/alihusains/audio/blob/main/apps_audio/meysam_motiee/mashloul_meysam.m4a,https://cdnjs.cloudflare.com/ajax/libs/meysam_motiee/mashloul_meysam.m4a,15.84 MB
https://ya-mahdi.net/apps_audio/meysam_motiee/mojir_meysam.m4a,https://github.com/alihusains/audio/blob/main/apps_audio/meysam_motiee/mojir_meysam.m4a,https://cdnjs.cloudflare.com/ajax/libs/meysam_motiee/mojir_meysam.m4a,7.20 MB
https://ya-mahdi.net/apps_audio/meysam_motiee/mojir_meysam.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/meysam_motiee/mojir_meysam.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/meysam_motiee/mojir_meysam.mp3,28.21 MB
https://ya-mahdi.net/apps_audio/meysam_motiee/monajat_masjed_koufe_meysam.m4a,https://github.com/alihusains/audio/blob/main/apps_audio/meysam_motiee/monajat_masjed_koufe_meysam.m4a,https://cdnjs.cloudflare.com/ajax/libs/meysam_motiee/monajat_masjed_koufe_meysam.m4a,9.01 MB
https://ya-mahdi.net/apps_audio/meysam_motiee/monajat_masjed_koufe_meysam.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/meysam_motiee/monajat_masjed_koufe_meysam.mp3,https://cdnjs.cloudflare.com/ajax/libs/meysam_motiee/monajat_masjed_koufe_meysam.mp3,8.78 MB
https://ya-mahdi.net/apps_audio/meysam_motiee/monajat_shabaniyeh_meysam.m4a,https://github.com/alihusains/audio/blob/main/apps_audio/meysam_motiee/monajat_shabaniyeh_meysam.m4a,https://cdnjs.cloudflare.com/ajax/libs/meysam_motiee/monajat_shabaniyeh_meysam.m4a,7.67 MB
https://ya-mahdi.net/apps_audio/meysam_motiee/monajat_shabaniyeh_meysam.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/meysam_motiee/monajat_shabaniyeh_meysam.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/meysam_motiee/monajat_shabaniyeh_meysam.mp3,29.84 MB
https://ya-mahdi.net/apps_audio/meysam_motiee/nodbeh_meysam.m4a,https://github.com/alihusains/audio/blob/main/apps_audio/meysam_motiee/nodbeh_meysam.m4a,https://cdnjs.cloudflare.com/ajax/libs/meysam_motiee/nodbeh_meysam.m4a,11.53 MB
https://ya-mahdi.net/apps_audio/meysam_motiee/nodbeh_meysam.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/meysam_motiee/nodbeh_meysam.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/meysam_motiee/nodbeh_meysam.mp3,44.86 MB
https://ya-mahdi.net/apps_audio/meysam_motiee/tavassol_meysam.m4a,https://github.com/alihusains/audio/blob/main/apps_audio/meysam_motiee/tavassol_meysam.m4a,https://cdnjs.cloudflare.com/ajax/libs/meysam_motiee/tavassol_meysam.m4a,8.40 MB
https://ya-mahdi.net/apps_audio/meysam_motiee/tavassol_meysam.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/meysam_motiee/tavassol_meysam.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/meysam_motiee/tavassol_meysam.mp3,32.77 MB
https://ya-mahdi.net/apps_audio/meysam_motiee/umme_davoud_meysam.m4a,https://github.com/alihusains/audio/blob/main/apps_audio/meysam_motiee/umme_davoud_meysam.m4a,https://cdnjs.cloudflare.com/ajax/libs/meysam_motiee/umme_davoud_meysam.m4a,15.56 MB
https://ya-mahdi.net/apps_audio/meysam_motiee/wareth_meysam.m4a,https://github.com/alihusains/audio/blob/main/apps_audio/meysam_motiee/wareth_meysam.m4a,https://cdnjs.cloudflare.com/ajax/libs/meysam_motiee/wareth_meysam.m4a,8.81 MB
https://ya-mahdi.net/apps_audio/meysam_motiee/wareth_meysam.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/meysam_motiee/wareth_meysam.mp3,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/meysam_motiee/wareth_meysam.mp3,34.25 MB
https://ya-mahdi.net/apps_audio/meysam_motiee/yastashir_meysam.m4a,https://github.com/alihusains/audio/blob/main/apps_audio/meysam_motiee/yastashir_meysam.m4a,https://cdnjs.cloudflare.com/ajax/libs/meysam_motiee/yastashir_meysam.m4a,14.95 MB
https://ya-mahdi.net/apps_audio/meysam_motiee/z_zahra_meysam.m4a,https://github.com/alihusains/audio/blob/main/apps_audio/meysam_motiee/z_zahra_meysam.m4a,https://cdnjs.cloudflare.com/ajax/libs/meysam_motiee/z_zahra_meysam.m4a,4.66 MB
https://ya-mahdi.net/apps_audio/meysam_motiee/z_zahra_meysam.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/meysam_motiee/z_zahra_meysam.mp3,https://cdnjs.cloudflare.com/ajax/libs/meysam_motiee/z_zahra_meysam.mp3,18.16 MB
https://ya-mahdi.net/apps_audio/misc/asharat_validalmazidi.m4a,https://github.com/alihusains/audio/blob/main/apps_audio/misc/asharat_validalmazidi.m4a,https://cdnjs.cloudflare.com/ajax/libs/misc/asharat_validalmazidi.m4a,4.24 MB
https://ya-mahdi.net/apps_audio/misc/asharat_validalmazidi.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/misc/asharat_validalmazidi.mp3,https://cdnjs.cloudflare.com/ajax/libs/misc/asharat_validalmazidi.mp3,3.10 MB
https://ya-mahdi.net/apps_audio/misc/jawshan_sagheer.m4a,https://github.com/alihusains/audio/blob/main/apps_audio/misc/jawshan_sagheer.m4a,https://cdnjs.cloudflare.com/ajax/libs/misc/jawshan_sagheer.m4a,7.05 MB
https://ya-mahdi.net/apps_audio/misc/jawshan_sagheer.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/misc/jawshan_sagheer.mp3,https://cdnjs.cloudflare.com/ajax/libs/misc/jawshan_sagheer.mp3,5.15 MB
https://ya-mahdi.net/apps_audio/misc/khalasi_validalmazidi.m4a,https://github.com/alihusains/audio/blob/main/apps_audio/misc/khalasi_validalmazidi.m4a,https://cdnjs.cloudflare.com/ajax/libs/misc/khalasi_validalmazidi.m4a,0.51 MB
https://ya-mahdi.net/apps_audio/misc/khalasi_validalmazidi.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/misc/khalasi_validalmazidi.mp3,https://cdnjs.cloudflare.com/ajax/libs/misc/khalasi_validalmazidi.mp3,0.38 MB
https://ya-mahdi.net/apps_audio/misc/nadeali_kabeer.m4a,https://github.com/alihusains/audio/blob/main/apps_audio/misc/nadeali_kabeer.m4a,https://cdnjs.cloudflare.com/ajax/libs/misc/nadeali_kabeer.m4a,0.72 MB
https://ya-mahdi.net/apps_audio/misc/nadeali_kabeer.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/misc/nadeali_kabeer.mp3,https://cdnjs.cloudflare.com/ajax/libs/misc/nadeali_kabeer.mp3,2.83 MB
https://ya-mahdi.net/apps_audio/misc/razito_bellah.m4a,https://github.com/alihusains/audio/blob/main/apps_audio/misc/razito_bellah.m4a,https://cdnjs.cloudflare.com/ajax/libs/misc/razito_bellah.m4a,0.46 MB
https://ya-mahdi.net/apps_audio/misc/razito_bellah.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/misc/razito_bellah.mp3,https://cdnjs.cloudflare.com/ajax/libs/misc/razito_bellah.mp3,0.90 MB
https://ya-mahdi.net/apps_audio/misc/yastashir_gharib.m4a,https://github.com/alihusains/audio/blob/main/apps_audio/misc/yastashir_gharib.m4a,https://cdnjs.cloudflare.com/ajax/libs/misc/yastashir_gharib.m4a,2.29 MB
https://ya-mahdi.net/apps_audio/misc/yastashir_gharib.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/misc/yastashir_gharib.mp3,https://cdnjs.cloudflare.com/ajax/libs/misc/yastashir_gharib.mp3,13.35 MB
https://ya-mahdi.net/apps_audio/mohsin_farahmad/ahd_farahmand.m4a,https://github.com/alihusains/audio/blob/main/apps_audio/mohsin_farahmad/ahd_farahmand.m4a,https://cdnjs.cloudflare.com/ajax/libs/mohsin_farahmad/ahd_farahmand.m4a,2.02 MB
https://ya-mahdi.net/apps_audio/mohsin_farahmad/ahd_farahmand.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/mohsin_farahmad/ahd_farahmand.mp3,https://cdnjs.cloudflare.com/ajax/libs/mohsin_farahmad/ahd_farahmand.mp3,1.97 MB
https://ya-mahdi.net/apps_audio/mohsin_farahmad/alahoma_arfni_farahmand.m4a,https://github.com/alihusains/audio/blob/main/apps_audio/mohsin_farahmad/alahoma_arfni_farahmand.m4a,https://cdnjs.cloudflare.com/ajax/libs/mohsin_farahmad/alahoma_arfni_farahmand.m4a,0.25 MB
https://ya-mahdi.net/apps_audio/mohsin_farahmad/alahoma_arfni_farahmand.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/mohsin_farahmad/alahoma_arfni_farahmand.mp3,https://cdnjs.cloudflare.com/ajax/libs/mohsin_farahmad/alahoma_arfni_farahmand.mp3,0.24 MB
https://ya-mahdi.net/apps_audio/mohsin_farahmad/alahomaasleh_farahmand.m4a,https://github.com/alihusains/audio/blob/main/apps_audio/mohsin_farahmad/alahomaasleh_farahmand.m4a,https://cdnjs.cloudflare.com/ajax/libs/mohsin_farahmad/alahomaasleh_farahmand.m4a,0.43 MB
https://ya-mahdi.net/apps_audio/mohsin_farahmad/alahomaasleh_farahmand.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/mohsin_farahmad/alahomaasleh_farahmand.mp3,https://cdnjs.cloudflare.com/ajax/libs/mohsin_farahmad/alahomaasleh_farahmand.mp3,0.68 MB
https://ya-mahdi.net/apps_audio/mohsin_farahmad/aleyasin_farahmand.m4a,https://github.com/alihusains/audio/blob/main/apps_audio/mohsin_farahmad/aleyasin_farahmand.m4a,https://cdnjs.cloudflare.com/ajax/libs/mohsin_farahmad/aleyasin_farahmand.m4a,3.93 MB
https://ya-mahdi.net/apps_audio/mohsin_farahmad/aleyasin_farahmand.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/mohsin_farahmad/aleyasin_farahmand.mp3,https://cdnjs.cloudflare.com/ajax/libs/mohsin_farahmad/aleyasin_farahmand.mp3,3.83 MB
https://ya-mahdi.net/apps_audio/mohsin_farahmad/aminallah_farahmand.m4a,https://github.com/alihusains/audio/blob/main/apps_audio/mohsin_farahmad/aminallah_farahmand.m4a,https://cdnjs.cloudflare.com/ajax/libs/mohsin_farahmad/aminallah_farahmand.m4a,1.85 MB
https://ya-mahdi.net/apps_audio/mohsin_farahmad/aminallah_farahmand.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/mohsin_farahmad/aminallah_farahmand.mp3,https://cdnjs.cloudflare.com/ajax/libs/mohsin_farahmad/aminallah_farahmand.mp3,1.80 MB
https://ya-mahdi.net/apps_audio/mohsin_farahmad/ashoura_farahmand.m4a,https://github.com/alihusains/audio/blob/main/apps_audio/mohsin_farahmad/ashoura_farahmand.m4a,https://cdnjs.cloudflare.com/ajax/libs/mohsin_farahmad/ashoura_farahmand.m4a,3.95 MB
https://ya-mahdi.net/apps_audio/mohsin_farahmad/ashoura_farahmand.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/mohsin_farahmad/ashoura_farahmand.mp3,https://cdnjs.cloudflare.com/ajax/libs/mohsin_farahmad/ashoura_farahmand.mp3,3.85 MB
https://ya-mahdi.net/apps_audio/mohsin_farahmad/azomalbala_farahmand.m4a,https://github.com/alihusains/audio/blob/main/apps_audio/mohsin_farahmad/azomalbala_farahmand.m4a,https://cdnjs.cloudflare.com/ajax/libs/mohsin_farahmad/azomalbala_farahmand.m4a,0.84 MB
https://ya-mahdi.net/apps_audio/mohsin_farahmad/azomalbala_farahmand.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/mohsin_farahmad/azomalbala_farahmand.mp3,https://cdnjs.cloudflare.com/ajax/libs/mohsin_farahmad/azomalbala_farahmand.mp3,0.82 MB
https://ya-mahdi.net/apps_audio/mohsin_farahmad/doa_arafa_farahmand.m4a,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/mohsin_farahmad/doa_arafa_farahmand.m4a,https://raw.githubusercontent.com/alihusains/audio/main/apps_audio/mohsin_farahmad/doa_arafa_farahmand.m4a,21.32 MB
https://ya-mahdi.net/apps_audio/mohsin_farahmad/eide_ghadir_farahmand.m4a,https://github.com/alihusains/audio/blob/main/apps_audio/mohsin_farahmad/eide_ghadir_farahmand.m4a,https://cdnjs.cloudflare.com/ajax/libs/mohsin_farahmad/eide_ghadir_farahmand.m4a,5.23 MB
https://ya-mahdi.net/apps_audio/mohsin_farahmad/eide_ghadir_farahmand.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/mohsin_farahmad/eide_ghadir_farahmand.mp3,https://cdnjs.cloudflare.com/ajax/libs/mohsin_farahmad/eide_ghadir_farahmand.mp3,5.09 MB
https://ya-mahdi.net/apps_audio/mohsin_farahmad/emam_bagher_farahmand.m4a,https://github.com/alihusains/audio/blob/main/apps_audio/mohsin_farahmad/emam_bagher_farahmand.m4a,https://cdnjs.cloudflare.com/ajax/libs/mohsin_farahmad/emam_bagher_farahmand.m4a,1.93 MB
https://ya-mahdi.net/apps_audio/mohsin_farahmad/emam_bagher_farahmand.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/mohsin_farahmad/emam_bagher_farahmand.mp3,https://cdnjs.cloudflare.com/ajax/libs/mohsin_farahmad/emam_bagher_farahmand.mp3,1.88 MB
https://ya-mahdi.net/apps_audio/mohsin_farahmad/esteghaseh_farahmand.m4a,https://github.com/alihusains/audio/blob/main/apps_audio/mohsin_farahmad/esteghaseh_farahmand.m4a,https://cdnjs.cloudflare.com/ajax/libs/mohsin_farahmad/esteghaseh_farahmand.m4a,1.40 MB
https://ya-mahdi.net/apps_audio/mohsin_farahmad/esteghaseh_farahmand.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/mohsin_farahmad/esteghaseh_farahmand.mp3,https://cdnjs.cloudflare.com/ajax/libs/mohsin_farahmad/esteghaseh_farahmand.mp3,1.36 MB
https://ya-mahdi.net/apps_audio/mohsin_farahmad/faraj_farahmand.m4a,https://github.com/alihusains/audio/blob/main/apps_audio/mohsin_farahmad/faraj_farahmand.m4a,https://cdnjs.cloudflare.com/ajax/libs/mohsin_farahmad/faraj_farahmand.m4a,0.41 MB
https://ya-mahdi.net/apps_audio/mohsin_farahmad/faraj_farahmand.mp3,https://github.com/alihusains/audio/blob/main/apps_audio/mohsin_farahmad/faraj_farahmand.mp3,https://cdnjs.cloudflare.com/ajax/libs/mohsin_farahmad/faraj_farahmand.mp3,0.40 MB
https://ya-mahdi.net/apps_audio/mohsin_farahmad/h_rasoul_farahmand.m4a,https://github.com/alihusains/audio/blob/main/apps_audio/mohsin_farahmad/h_rasoul_farahmand.m4a,https://cdnjs.cloudflare.com/ajax/libs/mohsin_farahmad/h_rasoul_farahmand.m4a,1.56 MB
